time_idx,hour_of_day,hour_of_day_cos,hour_of_day_sin,month_of_year,month_of_year_cos,month_of_year_sin,season_of_year,season_of_year_cos,season_of_year_sin,sunposition_thetaZ,sunposition_solarAzimuth,sunposition_extraTerr,sunposition_solarHeight,clearsky_diffuse,clearsky_direct,clearsky_global,clearsky_diffuse_agg,clearsky_direct_agg,clearsky_global_agg,Albedo,WindComponentUat0,WindComponentVat0,WindComponentUat100,WindComponentVat100,DewpointTemperatureAt0,TemperatureAt0,PotentialVorticityAt1000,PotentialVorticityAt950,RelativeHumidityAt1000,RelativeHumidityAt950,RelativeHumidityAt0,SnowDensityAt0,SnowDepthAt0,SnowfallPlusStratiformSurfaceAt0,SurfacePressureAt0,SolarRadiationGlobalAt0,SolarRadiationDirectAt0,SolarRadiationDiffuseAt0,TotalCloudCoverAt0,LowerWindSpeed,LowerWindDirection,LowerWindDirectionMath,LowerWindDirectionCos,LowerWindDirectionSin,UpperWindSpeed,UpperWindDirection,UpperWindDirectionMath,UpperWindDirectionCos,UpperWindDirectionSin
51,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.263317141,3.89E-18,0,0,0,0,0,0,0,0.139684648,0.722464443,0.772335582,0.758490525,0.725109089,0.557235124,0.365016836,0.441921413,0.216580842,0.756944444,0.92049505,0.828461735,9.06E-08,0,3.99E-19,0.356842196,0,0,4.97E-04,0.953125,0.700480729,0.64748262,0.102010569,0.900661995,0.799115335,0.732786625,0.653985796,0.096144086,0.911497888,0.784022791
52,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.737430236,0.381854692,0.3309487,0.262569764,0.419861721,0.215755342,0.257531763,0.232600647,0.08894656,0.118315802,0.139684648,0.723794514,0.739363418,0.751479694,0.695403772,0.5412603,0.372122309,0.409516416,0.216731792,0.680555556,0.884295807,0.773637477,9.06E-08,0,3.99E-19,0.402323298,0.042702642,0.012204936,0.072989076,0.8125,0.679077435,0.655204057,0.094298491,0.914678252,0.779359926,0.702477889,0.659684575,0.090453885,0.92138723,0.769132412
53,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.671470452,0.554284789,0.411134875,0.328529548,0.491590171,0.306801628,0.34572205,0.490703283,0.312337756,0.350789829,0.139684648,0.765484814,0.654381991,0.76182739,0.599109668,0.496339702,0.404076475,0.420544706,0.204786148,0.444444444,0.734327512,0.59458641,9.06E-08,0,3.99E-19,0.422900797,0.285204594,0.214189914,0.239076465,0.15625,0.68551113,0.683250569,0.066285975,0.95718293,0.702444563,0.65928433,0.687085802,0.063093903,0.961214292,0.693082523
54,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.931349249,0.711520358,0.087570046,0.068650751,0.184401594,0.036399202,0.065509761,0.363884313,0.176254308,0.215205228,0.139684648,0.617309982,0.620997964,0.675348008,0.606538812,0.477896696,0.376122682,0.431785596,0.206664448,0.465277778,0.698128269,0.620910268,9.06E-08,0,3.99E-19,0.439264869,0.189095774,0.144715665,0.15367428,0.4140625,0.464144446,0.664437683,0.085076058,0.93015905,0.754878828,0.541120298,0.669057807,0.081094761,0.93647599,0.743901953
55,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.735703421,3.91E-18,0,0,0,0,0.018786959,0.001309959,0.004789458,0.139684648,0.486706644,0.623646441,0.566850844,0.64989447,0.464294109,0.347394947,0.480181613,0.215013019,0.493055556,0.698128269,0.660378814,9.06E-08,0,3.99E-19,0.426911135,0.002452893,2.68E-04,0.005461768,0.3046875,0.310985882,0.610518671,0.138929713,0.821177385,0.883203719,0.439651505,0.620730166,0.129349657,0.843746263,0.863095109
56,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.735459476,3.91E-18,0,0,0,0,0,0,0,0.139684648,0.401942286,0.668516379,0.45572787,0.702904439,0.467910432,0.341678692,0.476713816,0.231634687,0.534722222,0.682614307,0.682584061,9.06E-08,0,3.99E-19,0.395967684,0,0,4.97E-04,1,0.300121265,0.537816688,0.211543573,0.619522607,0.985504211,0.407750034,0.550947122,0.199027661,0.65739511,0.974580514
57,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.264784525,3.92E-18,0,0,0,0,0,0,0,0.139684648,0.479073453,0.77926347,0.518733758,0.757256131,0.503026262,0.317895425,0.456284555,0.217637493,0.75,0.853267884,0.823130331,9.06E-08,0,3.99E-19,0.340880132,0,0,4.97E-04,0.9609375,0.46585504,0.566063196,0.183331303,0.703250587,0.956825121,0.510314191,0.573416924,0.176591682,0.722513068,0.947758544
58,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.265027636,3.92E-18,0,0,0,0,0,0,0,0.139310255,0.570570433,0.708994581,0.612392522,0.677067336,0.540913299,0.326356372,0.492792906,0.245673049,0.840277778,0.91532373,0.890136457,9.06E-08,0,3.99E-19,0.275382116,0,0,4.97E-04,0.890625,0.473986537,0.621337552,0.128123947,0.846431574,0.860534564,0.51496454,0.62935201,0.120740791,0.862873971,0.84397965
59,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.265270326,3.93E-18,0,0,0,0,0,0,0,0.139310255,0.643555517,0.586147088,0.653329142,0.540536782,0.515644614,0.285130701,0.428184853,0.245714217,0.923611111,0.998064858,0.938698641,9.06E-08,0,3.99E-19,0.322222253,0,0,4.97E-04,1,0.48071104,0.683095594,0.066440762,0.956985852,0.702889043,0.472988152,0.688307877,0.061873667,0.962681073,0.689540794
60,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.742068482,0.382123844,0.32540629,0.257931518,0.415018497,0.210297115,0.252139246,0.227856071,0.085728095,0.114762966,0.139310255,0.63012924,0.495019652,0.640992984,0.465542692,0.511488601,0.310868925,0.413296101,0.212942601,0.805555556,0.941180332,0.861123982,9.06E-08,0,3.99E-19,0.352431241,0.060541866,0.021861588,0.094836147,0.984375,0.427102282,0.717350622,0.032227255,0.989744266,0.60075017,0.426404242,0.7189731,0.031254603,0.990385428,0.597579678
61,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.676081948,0.553993033,0.405787504,0.323918052,0.487445623,0.300667077,0.339913665,0.486407268,0.305905807,0.344718271,0.139310255,0.596657502,0.305013165,0.592181102,0.298190264,0.489709111,0.339754607,0.437990271,0.214220531,0.638888889,0.894638448,0.736912146,9.06E-08,0,3.99E-19,0.372825125,0.220314416,0.111319742,0.285004965,1,0.393091114,0.807916753,0.941906991,0.966992767,0.321344491,0.36584105,0.808626684,0.941747549,0.966877394,0.321040416
62,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.935134203,0.71085657,0.082789953,0.064865797,0.178955555,0.033726719,0.062272142,0.359119971,0.171622234,0.210501348,0.139310255,0.505147533,0.333464748,0.556622921,0.282782969,0.481512219,0.326478422,0.470997168,0.213275378,0.618055556,0.853267884,0.751474243,9.06E-08,0,3.99E-19,0.422578078,0.129780355,0.03876073,0.217725919,0.953125,0.250046009,0.819233553,0.930603908,0.953140266,0.288661573,0.323057276,0.827556487,0.92284624,0.942386099,0.266985
63,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.733763621,3.95E-18,0,0,0,0,0.01783571,0.001217385,0.004525653,0.139310255,0.501626653,0.332045252,0.57587886,0.25082202,0.495596929,0.286447407,0.47748905,0.251570396,0.798611111,0.930837691,0.887362028,9.06E-08,0,3.99E-19,0.502228429,0.002118408,0,0.005213505,0.203125,0.245894995,0.821668113,0.928172299,0.949859078,0.281764255,0.369639611,0.837113708,0.913303405,0.927628413,0.240894594
64,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.733523058,3.95E-18,0,0,0,0,0,0,0,0.139310255,0.543817462,0.384848508,0.635378791,0.324221407,0.493963467,0.270453093,0.474203001,0.258110996,0.861111111,0.848096563,0.925739373,9.06E-08,0,3.99E-19,0.562304213,0,0,4.97E-04,0.0859375,0.289136411,0.774639867,0.975143541,0.9938829,0.422027408,0.42089572,0.787622656,0.962719961,0.986343161,0.383935626
65,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.266717547,3.95E-18,0,0,0,0,0,0,0,0.139310255,0.562361397,0.356510353,0.634749573,0.293810791,0.493857928,0.29102716,0.469594792,0.27822167,0.798611111,0.894638448,0.871238517,9.06E-08,0,3.99E-19,0.605227211,0,0,4.97E-04,0.2265625,0.323952415,0.788869002,0.960931654,0.984963247,0.378300824,0.430705184,0.801740986,0.948622883,0.974170097,0.341369585
66,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.266957247,3.96E-18,0,0,0,0,0,0,0,0.113383083,0.476004589,0.363058314,0.55955765,0.280233298,0.497480647,0.263312441,0.481296222,0.231595234,0.895833333,0.910152409,0.953272205,9.06E-08,0,3.99E-19,0.665244571,0,0,4.97E-04,0.1171875,0.194773297,0.808504968,0.941319488,0.966330191,0.319622096,0.328664997,0.827919048,0.922484225,0.941854951,0.265979356
67,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.267196513,3.96E-18,0,0,0,0,0,0,0,0.113383083,0.489134717,0.382959885,0.570926946,0.312900207,0.504919574,0.275144127,0.488700771,0.221742308,0.861111111,0.946351653,0.939553259,9.06E-08,0,3.99E-19,0.7160867,0,0,4.97E-04,0.4296875,0.207007537,0.786162728,0.963634647,0.986959814,0.386553181,0.327943037,0.805867285,0.944502794,0.969905294,0.329149219
68,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.746647035,0.38237419,0.319922353,0.253352965,0.410190319,0.204953922,0.246843472,0.223126031,0.082582912,0.111272479,0.113383132,0.532446908,0.370273625,0.545587474,0.339137973,0.5257668,0.334133121,0.464020625,0.212141536,0.833333333,0.92049505,0.834438226,9.06E-08,0,3.99E-19,0.765359748,0.078604081,0.043991416,0.09409136,0.7578125,0.275338764,0.786065178,0.963732079,0.987029164,0.386851269,0.279586832,0.795607442,0.954747194,0.979921534,0.359728527
69,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.680605144,0.553692865,0.400529461,0.319394856,0.483336676,0.294688296,0.334239239,0.482133964,0.299620098,0.338769889,0.11338318,0.52769294,0.395411582,0.520651223,0.373946605,0.50125288,0.373641474,0.456791654,0.211992302,0.625,0.879124486,0.679099749,9.06E-08,0,3.99E-19,0.789620694,0.219199465,0.10179721,0.300148957,0.765625,0.262801052,0.769446647,0.980330466,0.996161073,0.43815961,0.231629047,0.773712354,0.976609324,0.994608072,0.426766038
70,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.938822743,0.710192858,0.078126369,0.061177257,0.173617068,0.031159647,0.059141389,0.354426415,0.167132413,0.205926945,0.113383229,0.439509882,0.461952781,0.482244485,0.439064529,0.487994896,0.32028689,0.456933014,0.208033291,0.534722222,0.832582602,0.782089463,9.06E-08,0,3.99E-19,0.802443204,0.148177054,0.066121245,0.208043694,0.2734375,0.133430707,0.694479876,0.05507028,0.970301099,0.669755451,0.175819264,0.705239497,0.044967534,0.980169152,0.639417181
71,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.731851278,3.98E-18,0,0,0,0,0.015135315,0.00101051,0.003822146,0.113383618,0.45606304,0.56096398,0.496943601,0.532635452,0.416140169,0.226667241,0.459125209,0.222641147,0.465277778,0.755012794,0.855478281,9.06E-08,0,3.99E-19,0.820445908,0.001895418,1.34E-04,0.004468719,0.0546875,0.222993538,0.619282274,0.130176734,0.841753337,0.86497214,0.255780616,0.635533949,0.114568158,0.875938466,0.82965098
72,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.731614211,3.99E-18,0,0,0,0,0,0,0,0.113386196,0.38583162,0.593084887,0.450654556,0.627935515,0.384256083,0.207530495,0.474922701,0.287635469,0.444444444,0.439562243,0.829819796,9.06E-08,0,3.99E-19,0.816986418,1.11E-04,0,7.45E-04,0.828125,0.20566731,0.536118478,0.213239724,0.614342491,0.986750231,0.314577545,0.562431624,0.187560446,0.691150627,0.962018691
73,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.268622882,3.99E-18,0,0,0,0,0,0,0,0.113387168,0.385961509,0.611086823,0.447952329,0.690162709,0.408649272,0.238165802,0.492155666,0.298176248,0.583333333,0.325793192,0.80768506,9.06E-08,0,3.99E-19,0.793014806,0,0,4.97E-04,0.84375,0.226947918,0.53284211,0.216512121,0.604312285,0.988997894,0.388409127,0.548317323,0.201653502,0.649544194,0.977112597
74,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.268859056,3.99E-18,0,0,0,0,0,0,0,0.125912261,0.409876821,0.638356777,0.468910573,0.703283909,0.421126105,0.257576084,0.480573718,0.322480934,0.631944444,0.227538102,0.786851848,0,0,3.99E-19,0.753142336,0,0,4.97E-04,0.96875,0.268406677,0.549782398,0.199592367,0.655603997,0.975170904,0.415188833,0.558405112,0.191580897,0.679419846,0.966699444
75,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.269094781,4.00E-18,0,0,0,0,0,0,0,0.126100965,0.416749724,0.658783639,0.473499915,0.700236225,0.422570076,0.269170131,0.48329545,0.339586328,0.638888889,0.212024141,0.760534243,9.06E-08,0,3.99E-19,0.726843531,0,0,4.97E-04,1,0.295171957,0.55103078,0.198345498,0.659321315,0.973937454,0.414198279,0.561522597,0.188468105,0.688512674,0.963101295
76,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.751163882,0.382605812,0.314499941,0.248836118,0.405381096,0.19972676,0.241646014,0.216470203,0.079511402,0.107459793,0.126576519,0.428088238,0.695327117,0.465301643,0.678980582,0.435552219,0.310059087,0.472268843,0.337485034,0.590277778,0.248223384,0.687496659,9.06E-08,0,3.99E-19,0.718082827,0.019065671,9.39E-04,0.041211519,1,0.342609608,0.552150173,0.197227462,0.662646234,0.972806719,0.384034958,0.5608509,0.189138791,0.686559497,0.963891576
77,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.685038337,0.553384492,0.39536363,0.314961663,0.479267407,0.288865773,0.328699963,0.4778873,0.293481602,0.332946253,0.126535276,0.464279003,0.68975155,0.499081644,0.678409721,0.451195233,0.335704696,0.457832217,0.315295365,0.541666667,0.284422628,0.659578968,9.06E-08,0,3.99E-19,0.689812934,0.045155536,1.34E-04,0.100794439,1,0.358482672,0.57622581,0.173181008,0.731948356,0.942944639,0.406170305,0.580242233,0.169776647,0.741476122,0.937823055
78,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.942413557,0.709529524,0.073581378,0.057586443,0.168390428,0.028696074,0.056116776,0.34980788,0.162784006,0.201482177,0.126524868,0.453042669,0.601083178,0.498865401,0.592389796,0.471928924,0.326270219,0.462173975,0.249529139,0.583333333,0.548159974,0.730028002,9.06E-08,0,3.99E-19,0.672220584,0.016724272,1.34E-04,0.037487587,1,0.257768083,0.597107692,0.152324436,0.787832303,0.908842957,0.313669652,0.607206355,0.142853112,0.81174033,0.890918889
79,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.729967317,4.02E-18,0,0,0,0,0.012540785,8.13E-04,0.003146838,0.126472342,0.490850995,0.500205381,0.54565522,0.478098992,0.495277113,0.321079498,0.459430366,0.245530675,0.652777778,0.863610525,0.796943781,9.06E-08,0,3.99E-19,0.678510819,2.23E-04,0,9.93E-04,1,0.223982062,0.682882677,0.066653421,0.956714386,0.703499392,0.28620529,0.693930527,0.056259481,0.969077878,0.673105322
80,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.729733864,4.02E-18,0,0,0,0,0,0,0,0.126410284,0.521938822,0.406546199,0.557697092,0.368636668,0.541909527,0.306745066,0.459124087,0.35613252,0.958333333,0.998064858,0.944158637,9.06E-08,0,3.99E-19,0.701941321,1.11E-04,0,7.45E-04,1,0.252649004,0.76187874,0.9878892,0.998537244,0.461781399,0.290206186,0.772745686,0.977574537,0.99504309,0.42976695
81,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.270499601,4.03E-18,0,0,0,0,0,0,0,0.126327799,0.50649146,0.334137604,0.535439762,0.280475682,0.56899317,0.320877756,0.472332792,0.25424633,0.972222222,0.992893538,0.971442745,9.06E-08,0,3.99E-19,0.724453743,0,0,4.97E-04,1,0.25157975,0.818235911,0.931600341,0.954454342,0.291502319,0.29554876,0.837282803,0.913134565,0.927353306,0.240441093
82,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.270732132,4.03E-18,0,0,0,0,0,0,0,0.113396798,0.51622367,0.294880675,0.539582526,0.246251819,0.585981812,0.338263442,0.468646785,0.260539921,0.972222222,0.951522973,0.965845068,9.06E-08,0,3.99E-19,0.755189931,0,0,4.97E-04,0.9921875,0.287301003,0.838358055,0.911502587,0.92458156,0.235934624,0.325745803,0.85396986,0.896472626,0.897890618,0.197204492
83,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.2709642,4.03E-18,0,0,0,0,0,0,0,0.113531712,0.496861429,0.350677096,0.535402367,0.293376353,0.559457847,0.321352316,0.475184104,0.212026608,0.916666667,0.946351653,0.947348101,9.06E-08,0,3.99E-19,0.782922887,0,0,4.97E-04,0.75,0.230091091,0.81012176,0.939704657,0.964476308,0.314900584,0.287234982,0.829478955,0.920926666,0.939543658,0.261666479
84,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.755617016,0.382818797,0.309142101,0.244382984,0.400594819,0.194616539,0.236548387,0.209812201,0.076513884,0.103706718,0.103356911,0.519962765,0.40240224,0.5569649,0.330378364,0.56916747,0.346892388,0.468207561,0.210892767,0.840277778,0.930837691,0.903181988,9.06E-08,0,3.99E-19,0.817101873,0.053294682,0.022263948,0.07795432,0.7265625,0.25005625,0.765136278,0.984635611,0.997651965,0.451599931,0.299958168,0.79866876,0.951690484,0.977139238,0.350537716
85,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.689379848,0.553068125,0.390292861,0.310620152,0.475241807,0.283199837,0.323296881,0.473671251,0.287491194,0.32724886,0.102421415,0.587624965,0.320946976,0.58174886,0.308952522,0.530125896,0.380744793,0.458792004,0.219865723,0.6875,0.842925243,0.726730247,9.06E-08,0,3.99E-19,0.819235713,0.220983387,0.124195279,0.26266137,0.7578125,0.373462503,0.802439257,0.947377848,0.972856104,0.337497256,0.345656884,0.805390469,0.944978893,0.970414263,0.330555653
86,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.945905373,0.70886688,0.069157003,0.054094627,0.163279859,0.026334069,0.053197549,0.345268573,0.158576114,0.197167151,0.100289885,0.497393112,0.411250687,0.562690737,0.364173089,0.514018348,0.359169197,0.462166683,0.20822884,0.631944444,0.884295807,0.743843883,9.06E-08,0,3.99E-19,0.810505611,0.122087189,0.051502146,0.177010924,0.9609375,0.21460577,0.759863129,0.989902368,0.998980725,0.468089481,0.298814433,0.775174095,0.975149784,0.993915718,0.422233381
87,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.728112677,4.05E-18,0,0,0,0,0.010136772,6.23E-04,0.002516362,0.123854024,0.431506072,0.502590662,0.515678172,0.478887072,0.50022627,0.329463625,0.466494978,0.207412337,0.604166667,0.832582602,0.787055824,9.06E-08,0,3.99E-19,0.797422979,0.001114951,0,0.002979146,0.8515625,0.147083762,0.640915934,0.108569295,0.888000637,0.815365694,0.242983186,0.682685441,0.06748764,0.955708891,0.705739832
88,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.727882955,4.06E-18,0,0,0,0,0,0,0,0.121711453,0.41361072,0.542280377,0.487577399,0.566476534,0.49521315,0.296792953,0.490323601,0.207791428,0.680555556,0.796383358,0.859396985,9.06E-08,0,3.99E-19,0.778926459,1.11E-04,0,7.45E-04,0.8125,0.164962632,0.58902787,0.160394465,0.766743582,0.922904077,0.276651335,0.611160386,0.138905033,0.821340661,0.883066276
89,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.272346763,4.06E-18,0,0,0,0,0,0,0,0.119464609,0.428314247,0.546199683,0.501220771,0.566461965,0.487454406,0.283577793,0.4973209,0.208580486,0.756944444,0.770526756,0.875569485,9.06E-08,0,3.99E-19,0.749778826,0,0,4.97E-04,0.8203125,0.181765397,0.603152214,0.146287242,0.803128043,0.897634745,0.290873862,0.620114747,0.129964151,0.842341817,0.864419585
90,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.272575533,4.06E-18,0,0,0,0,0,0,0,0.113178232,0.398740935,0.577924145,0.458572091,0.600777881,0.478223708,0.281350018,0.488771451,0.207906356,0.770833333,0.806725999,0.859542588,9.06E-08,0,3.99E-19,0.698385849,0,0,4.97E-04,0.984375,0.193754605,0.554949794,0.194431234,0.670926426,0.969876737,0.288135791,0.576105194,0.173907458,0.730032645,0.94394228
91,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.272803824,4.07E-18,0,0,0,0,0,0,0,0.112945221,0.402344944,0.588552192,0.457062724,0.622328227,0.446957668,0.262683524,0.471625433,0.220026965,0.729166667,0.81189732,0.834336903,9.06E-08,0,3.99E-19,0.660455256,0,0,4.97E-04,0.6875,0.207724448,0.555558239,0.193823527,0.672719082,0.969220748,0.311996624,0.568558271,0.181443021,0.708763451,0.954332065
92,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.760004441,0.383013243,0.303851871,0.239995559,0.395835501,0.18962405,0.23155202,0.203867519,0.073635963,0.100192183,0.112755204,0.41853008,0.655120921,0.443716347,0.603504373,0.442620959,0.284684141,0.45922618,0.24314978,0.708333333,0.822239961,0.767554363,9.06E-08,0,3.99E-19,0.629936068,0.060987847,0.026019313,0.088133069,0.3125,0.291874033,0.553176014,0.196202864,0.665686236,0.97175,0.281392946,0.56352135,0.18647236,0.694304758,0.960701084
93,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.693628024,0.552743985,0.385319964,0.306371976,0.471263887,0.277690734,0.31803097,0.469489814,0.281649635,0.321679122,0.112605554,0.458672093,0.633517938,0.46613193,0.571080511,0.430834129,0.324880283,0.452217101,0.206786237,0.527777778,0.822239961,0.64030667,9.06E-08,0,3.99E-19,0.593891711,0.297803546,0.236990343,0.224925521,0.2734375,0.295211182,0.588897251,0.160524925,0.766396882,0.923122556,0.261206274,0.593173876,0.156864469,0.776162957,0.916813748
94,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.949296962,0.708205246,0.064855203,0.050703038,0.158289485,0.024071685,0.050382921,0.340812646,0.154507777,0.19298191,0.112496368,0.386614422,0.544606192,0.437575909,0.543346717,0.444939627,0.286149461,0.468151466,0.209842978,0.5,0.765355435,0.769201925,9.06E-08,0,3.99E-19,0.577780807,0.174266919,0.118159871,0.169811321,0.515625,0.14957531,0.551099377,0.198276984,0.659525295,0.973868834,0.207454151,0.579672315,0.170345706,0.739909159,0.938683649
95,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.726288307,4.09E-18,0,0,0,0,0.009268123,4.42E-04,0.002197309,0.112422735,0.379738921,0.526328946,0.440074899,0.546887779,0.440919536,0.292696375,0.49376896,0.207379746,0.5625,0.796383358,0.743287839,9.06E-08,0,3.99E-19,0.586113074,0.001226447,0,0.003227408,1,0.125295915,0.547487469,0.201884514,0.648745626,0.977362263,0.213335884,0.580605887,0.169413539,0.742474362,0.937270999
